filename,transcription,spk_id,gender,ext,samplerate
train/3a4ced140e.wav,578816,spk_B,male,wav,24000
train/3a4d1f4918.wav,889107,spk_F,male,wav,24000
train/3a545910ea.wav,408193,spk_A,female,wav,22050
train/3a560a8589.wav,659187,spk_E,female,wav,24000
train/3a57802fb5.wav,430566,spk_A,female,wav,22050
train/3a5b9f251f.wav,436223,spk_A,female,wav,22050
train/3a661df01d.wav,700210,spk_E,female,wav,24000
train/3a748121ad.wav,183659,spk_F,male,wav,24000
train/3a77a18e3d.wav,999095,spk_E,female,wav,24000
train/3a85b11c51.wav,510521,spk_E,female,wav,24000
train/3a86f6bd1e.wav,505135,spk_E,female,wav,24000
train/3a9070d018.wav,106542,spk_A,female,wav,22050
train/3a9168b9c4.wav,651164,spk_E,female,wav,24000
train/3a92daa5f3.wav,619040,spk_E,female,wav,24000
train/3a96a4c348.wav,567654,spk_B,male,wav,24000
train/3a99563f36.wav,944810,spk_D,female,wav,24000
train/3aa18da90a.wav,653834,spk_A,female,wav,22050
train/3aa1bf7759.wav,17250,spk_F,male,wav,24000
train/3aad622960.wav,435560,spk_F,male,wav,24000
train/3ab5f67417.wav,304031,spk_A,female,wav,22050
train/3ab6f02d34.wav,150040,spk_E,female,wav,24000
train/3ab74560db.wav,350201,spk_B,male,wav,24000
train/3abb89bc31.wav,431832,spk_E,female,wav,24000
train/3abbd8370a.wav,198650,spk_E,female,wav,24000
train/3abd3b4fb6.wav,769995,spk_E,female,wav,24000
train/3abdfaee84.wav,630379,spk_B,male,wav,24000
train/3abf223581.wav,303431,spk_B,male,wav,24000
train/3ad7f77748.wav,128869,spk_B,male,wav,24000
train/3ada1b67c0.wav,744880,spk_C,male,wav,22050
train/3adcf453bb.wav,770853,spk_B,male,wav,24000
train/3ade0d94de.wav,112358,spk_C,male,wav,22050
train/3adeb30777.wav,825386,spk_B,male,wav,24000
train/3ae0f1c0e9.wav,757898,spk_B,male,wav,24000
train/3ae25a967c.wav,132510,spk_E,female,wav,24000
train/3ae375b844.wav,915867,spk_E,female,wav,24000
train/3ae925098c.wav,98509,spk_E,female,wav,24000
train/3aecc98ac2.wav,967851,spk_E,female,wav,24000
train/3af6c92f47.wav,745053,spk_E,female,wav,24000
train/3afc193699.wav,589237,spk_B,male,wav,24000
train/3b021e2edb.wav,577270,spk_E,female,wav,24000
train/3b10fced7d.wav,517530,spk_B,male,wav,24000
train/3b1affd287.wav,116618,spk_B,male,wav,24000
train/3b1c568d59.wav,382383,spk_D,female,wav,24000
train/3b21eef593.wav,99577,spk_D,female,wav,24000
train/3b22915bc3.wav,15398,spk_E,female,wav,24000
train/3b2b5b5f77.wav,706283,spk_E,female,wav,24000
train/3b2da96daf.wav,135926,spk_B,male,wav,24000
train/3b33cd3a69.wav,39263,spk_E,female,wav,24000
train/3b358b79e2.wav,594289,spk_F,male,wav,24000
train/3b395c6fb2.wav,41789,spk_A,female,wav,22050
train/3b3e4a5798.wav,631160,spk_C,male,wav,22050
train/3b435c7a78.wav,848641,spk_B,male,wav,24000
train/3b43c56dc2.wav,414445,spk_C,male,wav,22050
train/3b4a30426c.wav,108938,spk_B,male,wav,24000
train/3b4b842f9c.wav,720747,spk_E,female,wav,24000
train/3b55db2595.wav,896111,spk_B,male,wav,24000
train/3b56075770.wav,68694,spk_E,female,wav,24000
train/3b584c05af.wav,412656,spk_E,female,wav,24000
train/3b5e3bceb4.wav,292098,spk_A,female,wav,22050
train/3b5ebe8464.wav,450116,spk_E,female,wav,24000
train/3b6437abad.wav,840073,spk_E,female,wav,24000
train/3b667ef510.wav,272144,spk_B,male,wav,24000
train/3b66a39793.wav,322693,spk_E,female,wav,24000
train/3b6b6cb88b.wav,722492,spk_B,male,wav,24000
train/3b718f483c.wav,583991,spk_D,female,wav,24000
train/3b7214f421.wav,796143,spk_B,male,wav,24000
train/3b7a89361a.wav,98332,spk_B,male,wav,24000
train/3b7be63035.wav,752608,spk_C,male,wav,22050
train/3b7c5678ad.wav,55704,spk_B,male,wav,24000
train/3b86ec6828.wav,64740,spk_B,male,wav,24000
train/3b8b60683a.wav,597022,spk_A,female,wav,22050
train/3b8e3f5a43.wav,27444,spk_E,female,wav,24000
train/3b9474be20.wav,940583,spk_B,male,wav,24000
train/3b9c3885ac.wav,894066,spk_A,female,wav,22050
train/3b9d72190e.wav,458084,spk_B,male,wav,24000
train/3ba0d704a0.wav,859732,spk_E,female,wav,24000
train/3ba9ea5d07.wav,332658,spk_D,female,wav,24000
train/3bb575a127.wav,651337,spk_E,female,wav,24000
train/3bb790fe44.wav,641538,spk_F,male,wav,24000
train/3bbc56ba10.wav,522193,spk_D,female,wav,24000
train/3bd262338a.wav,5344,spk_C,male,wav,22050
train/3bd5f39887.wav,40116,spk_B,male,wav,24000
train/3bd87c5b26.wav,719179,spk_E,female,wav,24000
train/3bdb325c99.wav,147944,spk_E,female,wav,24000
train/3bf807a9be.wav,566241,spk_E,female,wav,24000
train/3bfb4cdb2c.wav,130064,spk_B,male,wav,24000
train/3bff564e82.wav,910282,spk_F,male,wav,24000
train/3c0051be73.wav,425579,spk_B,male,wav,24000
train/3c05cdb85c.wav,262116,spk_B,male,wav,24000
train/3c0c8eb529.wav,127732,spk_C,male,wav,22050
train/3c0cc92657.wav,176087,spk_B,male,wav,24000
train/3c0d68f0ab.wav,894517,spk_D,female,wav,24000
train/3c0ee705fd.wav,567704,spk_B,male,wav,24000
train/3c0ee95c43.wav,911907,spk_B,male,wav,24000
train/3c1642a65d.wav,685581,spk_A,female,wav,22050
train/3c18dee801.wav,243761,spk_E,female,wav,24000
train/3c20e98f11.wav,85482,spk_F,male,wav,24000
train/3c218c29ac.wav,257537,spk_B,male,wav,24000
train/3c21c78ad6.wav,942780,spk_F,male,wav,24000
train/3c2cc55d89.wav,957314,spk_E,female,wav,24000
train/3c2de82228.wav,478015,spk_E,female,wav,24000
train/3c3111411e.wav,235023,spk_E,female,wav,24000
train/3c324901ff.wav,657684,spk_E,female,wav,24000
train/3c326dbe1b.wav,364831,spk_B,male,wav,24000
train/3c3510de13.wav,395955,spk_B,male,wav,24000
train/3c3d51cf23.wav,889410,spk_D,female,wav,24000
train/3c4890caea.wav,294521,spk_A,female,wav,22050
train/3c49b82d4b.wav,192674,spk_E,female,wav,24000
train/3c52f95013.wav,676770,spk_A,female,wav,22050
train/3c5354884b.wav,343214,spk_D,female,wav,24000
train/3c58c1fc92.wav,496132,spk_E,female,wav,24000
train/3c60cae320.wav,161021,spk_E,female,wav,24000
train/3c636833c6.wav,903428,spk_D,female,wav,24000
train/3c65d8fe9c.wav,294709,spk_E,female,wav,24000
train/3c683e35f6.wav,306314,spk_B,male,wav,24000
train/3c73954b66.wav,268717,spk_A,female,wav,22050
train/3c755f0fa6.wav,325157,spk_B,male,wav,24000
train/3c7fe0288a.wav,534162,spk_E,female,wav,24000
train/3c875e8103.wav,422911,spk_F,male,wav,24000
train/3c8cd03581.wav,71566,spk_B,male,wav,24000
train/3c901e43f6.wav,185071,spk_B,male,wav,24000
train/3c91c773ef.wav,571217,spk_A,female,wav,22050
train/3c9363ed80.wav,801283,spk_B,male,wav,24000
train/3c9a439c7b.wav,680297,spk_E,female,wav,24000
train/3c9fd6063e.wav,539031,spk_B,male,wav,24000
train/3c9febf158.wav,523134,spk_E,female,wav,24000
train/3ca8df4fcd.wav,881517,spk_B,male,wav,24000
train/3cac5a274f.wav,451400,spk_C,male,wav,22050
train/3caf8e8079.wav,511357,spk_B,male,wav,24000
train/3cafd16e17.wav,785560,spk_E,female,wav,24000
train/3cb227965e.wav,364406,spk_F,male,wav,24000
train/3cbe760944.wav,620505,spk_A,female,wav,22050
train/3cbf68e7c6.wav,887479,spk_B,male,wav,24000
train/3cc424d48d.wav,290989,spk_D,female,wav,24000
train/3ccabe0db6.wav,614560,spk_A,female,wav,22050
train/3cce283fb2.wav,245553,spk_C,male,wav,22050
train/3cd57eb7e9.wav,505531,spk_D,female,wav,24000
train/3cd835422a.wav,778883,spk_E,female,wav,24000
train/3cd9d1ce03.wav,634809,spk_E,female,wav,24000
train/3cdeaf5740.wav,831394,spk_E,female,wav,24000
train/3ce4fb5b72.wav,144025,spk_A,female,wav,22050
train/3cec724a3c.wav,644862,spk_D,female,wav,24000
train/3cee7850de.wav,476794,spk_C,male,wav,22050
train/3cf775d5aa.wav,764082,spk_D,female,wav,24000
train/3cfae3a1d2.wav,892223,spk_B,male,wav,24000
train/3d04db8cbf.wav,35039,spk_A,female,wav,22050
train/3d06205558.wav,818648,spk_E,female,wav,24000
train/3d07c8a0fc.wav,666041,spk_A,female,wav,22050
train/3d0962a207.wav,268707,spk_F,male,wav,24000
train/3d0afe73cc.wav,593389,spk_B,male,wav,24000
train/3d0d41715d.wav,677038,spk_B,male,wav,24000
train/3d14ab7010.wav,781853,spk_A,female,wav,22050
train/3d15a5d552.wav,188792,spk_E,female,wav,24000
train/3d18c747b5.wav,114132,spk_E,female,wav,24000
train/3d1b3f3fd9.wav,422185,spk_B,male,wav,24000
train/3d1d10677d.wav,487378,spk_C,male,wav,22050
train/3d1ed8864a.wav,417926,spk_E,female,wav,24000
train/3d2510a477.wav,544772,spk_C,male,wav,22050
train/3d27074f48.wav,831930,spk_E,female,wav,24000
train/3d2eff9679.wav,322081,spk_B,male,wav,24000
train/3d33058c96.wav,828014,spk_A,female,wav,22050
train/3d392e6fb6.wav,392880,spk_B,male,wav,24000
train/3d437c5645.wav,162517,spk_F,male,wav,24000
train/3d45e2903a.wav,551480,spk_B,male,wav,24000
train/3d48c3a1c1.wav,127487,spk_E,female,wav,24000
train/3d4a642565.wav,784561,spk_E,female,wav,24000
train/3d4b954bea.wav,435114,spk_A,female,wav,22050
train/3d4e28feec.wav,501444,spk_B,male,wav,24000
train/3d4ea961b6.wav,196988,spk_E,female,wav,24000
train/3d57a034eb.wav,528504,spk_E,female,wav,24000
train/3d5d7409c9.wav,379003,spk_E,female,wav,24000
train/3d6a1c13da.wav,485604,spk_E,female,wav,24000
train/3d6c4de8d6.wav,501287,spk_E,female,wav,24000
train/3d6e772df6.wav,313644,spk_B,male,wav,24000
train/3d7eaec350.wav,312324,spk_B,male,wav,24000
train/3d817ac702.wav,655966,spk_D,female,wav,24000
train/3d845fa777.wav,450645,spk_E,female,wav,24000
train/3d86f4e2f2.wav,289432,spk_A,female,wav,22050
train/3d8b4bce6d.wav,787318,spk_B,male,wav,24000
train/3d8c1bca24.wav,617497,spk_B,male,wav,24000
train/3d92df3ed0.wav,343554,spk_E,female,wav,24000
train/3d9b69758d.wav,723260,spk_E,female,wav,24000
train/3da04e8563.wav,892391,spk_A,female,wav,22050
train/3da4b0204d.wav,142601,spk_E,female,wav,24000
train/3da89d650f.wav,598152,spk_E,female,wav,24000
train/3db32335e1.wav,640350,spk_D,female,wav,24000
train/3dc153d3d7.wav,116615,spk_E,female,wav,24000
train/3dc4192ff7.wav,847916,spk_F,male,wav,24000
train/3dc614d9b5.wav,576235,spk_D,female,wav,24000
train/3dc8c251b3.wav,862703,spk_E,female,wav,24000
train/3dcd8f8896.wav,910125,spk_F,male,wav,24000
train/3dd625ff30.wav,26156,spk_D,female,wav,24000
train/3dd972c32d.wav,555004,spk_A,female,wav,22050
train/3ddf56d5b7.wav,290463,spk_D,female,wav,24000
train/3de0c567f1.wav,439018,spk_E,female,wav,24000
train/3de60d8663.wav,949149,spk_E,female,wav,24000
train/3de7f7514d.wav,606559,spk_E,female,wav,24000
train/3de97ac5ba.wav,592649,spk_E,female,wav,24000
train/3df8191567.wav,656250,spk_B,male,wav,24000
train/3df903bbac.wav,805108,spk_E,female,wav,24000
train/3e02149141.wav,973998,spk_A,female,wav,22050
train/3e086fb835.wav,5482,spk_B,male,wav,24000
train/3e0904ee68.wav,147677,spk_A,female,wav,22050
train/3e0ae3b680.wav,136802,spk_A,female,wav,22050
train/3e0d7c9c81.wav,579010,spk_E,female,wav,24000
train/3e0ff4af99.wav,734946,spk_E,female,wav,24000
train/3e12b3eda5.wav,117851,spk_F,male,wav,24000
train/3e1b64628b.wav,60863,spk_E,female,wav,24000
train/3e25ef98cd.wav,78075,spk_C,male,wav,22050
train/3e28a0c051.wav,635502,spk_D,female,wav,24000
train/3e2d7cca59.wav,57453,spk_B,male,wav,24000
train/3e32e95714.wav,533353,spk_E,female,wav,24000
train/3e34dcda54.wav,923303,spk_C,male,wav,22050
train/3e354b6ab3.wav,5679,spk_A,female,wav,22050
train/3e3984e311.wav,171633,spk_E,female,wav,24000
train/3e3b9cade3.wav,439440,spk_F,male,wav,24000
train/3e4544cead.wav,326813,spk_E,female,wav,24000
train/3e46ab2bac.wav,394497,spk_D,female,wav,24000
train/3e48381252.wav,161292,spk_E,female,wav,24000
train/3e4ae4bd97.wav,733001,spk_E,female,wav,24000
train/3e4c129a46.wav,311263,spk_E,female,wav,24000
train/3e4f408bff.wav,541140,spk_D,female,wav,24000
train/3e5b08f6ac.wav,113668,spk_E,female,wav,24000
train/3e64b351c0.wav,90258,spk_C,male,wav,22050
train/3e72a0f04a.wav,125893,spk_B,male,wav,24000
train/3e77a6dc0d.wav,873643,spk_E,female,wav,24000
train/3e7a68a11b.wav,392852,spk_C,male,wav,22050
train/3e7c4d7b00.wav,486890,spk_E,female,wav,24000
train/3e7f6b3a60.wav,663255,spk_C,male,wav,22050
train/3e85f6f150.wav,172478,spk_E,female,wav,24000
train/3e8c04eca6.wav,116619,spk_E,female,wav,24000
train/3e9382087b.wav,608553,spk_E,female,wav,24000
train/3ea17efd7c.wav,689613,spk_E,female,wav,24000
train/3ea2557785.wav,695258,spk_E,female,wav,24000
train/3ea3c80298.wav,153132,spk_E,female,wav,24000
train/3eac7c1810.wav,408206,spk_E,female,wav,24000
train/3eafe5a1e6.wav,567093,spk_E,female,wav,24000
train/3eb61580e9.wav,682737,spk_E,female,wav,24000
train/3eb8354efb.wav,73148,spk_A,female,wav,22050
train/3ec2b46eb7.wav,968804,spk_B,male,wav,24000
train/3ec32c3f76.wav,193102,spk_B,male,wav,24000
train/3ec4c47bf5.wav,463542,spk_A,female,wav,22050
train/3ec9640d3a.wav,246871,spk_E,female,wav,24000
train/3ecf4fd7c1.wav,501519,spk_E,female,wav,24000
train/3ed09259a3.wav,891902,spk_E,female,wav,24000
train/3ed1fe181e.wav,213970,spk_D,female,wav,24000
train/3ed56b9a99.wav,337133,spk_E,female,wav,24000
train/3ee1dd3091.wav,565082,spk_F,male,wav,24000
train/3ee29d1617.wav,790198,spk_B,male,wav,24000
train/3ee47d2951.wav,176506,spk_E,female,wav,24000
train/3ee6c7333b.wav,95707,spk_E,female,wav,24000
train/3ef0391a84.wav,98810,spk_E,female,wav,24000
train/3ef060a12d.wav,593691,spk_D,female,wav,24000
train/3efdbd0553.wav,174827,spk_E,female,wav,24000
train/3f04e320a5.wav,360660,spk_B,male,wav,24000
train/3f0641cdd7.wav,208041,spk_A,female,wav,22050
train/3f1156f153.wav,242521,spk_A,female,wav,22050
train/3f1c595bba.wav,180043,spk_E,female,wav,24000
train/3f1d2a9cf7.wav,904773,spk_D,female,wav,24000
train/3f2125bddf.wav,243602,spk_D,female,wav,24000
train/3f24a1a6f7.wav,677426,spk_E,female,wav,24000
train/3f24a912a2.wav,309619,spk_E,female,wav,24000
train/3f2fe78f90.wav,250927,spk_E,female,wav,24000
train/3f34c6d148.wav,87490,spk_E,female,wav,24000
train/3f47336305.wav,156783,spk_B,male,wav,24000
train/3f48a05223.wav,636886,spk_C,male,wav,22050
train/3f494b02b0.wav,859435,spk_A,female,wav,22050
train/3f4d603a1f.wav,840562,spk_B,male,wav,24000
train/3f54d76e92.wav,929517,spk_E,female,wav,24000
train/3f6045d3eb.wav,779122,spk_A,female,wav,22050
train/3f60de3668.wav,769779,spk_B,male,wav,24000
train/3f6ce2279f.wav,443948,spk_E,female,wav,24000
train/3f76d03fe7.wav,378200,spk_B,male,wav,24000
train/3f78686ca7.wav,667516,spk_E,female,wav,24000
train/3f7a61257e.wav,992497,spk_A,female,wav,22050
train/3f8c9e90e8.wav,958693,spk_E,female,wav,24000
train/3f92b84ec6.wav,943313,spk_E,female,wav,24000
train/3f98e937d2.wav,139073,spk_E,female,wav,24000
train/3f9e19f0ec.wav,460325,spk_E,female,wav,24000
train/3fa2c37e4b.wav,595746,spk_B,male,wav,24000
train/3fa84a9c0a.wav,318761,spk_F,male,wav,24000
train/3facbb7ca6.wav,324364,spk_F,male,wav,24000
train/3facd3153e.wav,694631,spk_B,male,wav,24000
train/3fb2cee027.wav,80718,spk_D,female,wav,24000
train/3fb51e60ae.wav,111938,spk_E,female,wav,24000
train/3fc2619a23.wav,403727,spk_B,male,wav,24000
train/3fc58e9deb.wav,648931,spk_F,male,wav,24000
train/3fcb92b032.wav,367637,spk_E,female,wav,24000
train/3fce40cc52.wav,43865,spk_B,male,wav,24000
train/3fd95b5f6b.wav,352791,spk_B,male,wav,24000
train/3fe0c7a4d7.wav,111903,spk_E,female,wav,24000
train/3ff071dd9e.wav,332689,spk_E,female,wav,24000
train/3ff230ba8a.wav,775901,spk_E,female,wav,24000
train/3ff2976bea.wav,241853,spk_E,female,wav,24000
train/3ff7e8d48b.wav,597228,spk_E,female,wav,24000
train/3ffed2620f.wav,93026,spk_B,male,wav,24000
train/40025374e9.wav,30386,spk_E,female,wav,24000
train/400a8408ad.wav,849254,spk_B,male,wav,24000
train/400b737eae.wav,789720,spk_E,female,wav,24000
train/400d14a22b.wav,371072,spk_E,female,wav,24000
train/400d703471.wav,921491,spk_B,male,wav,24000
train/4012b92ea3.wav,188016,spk_C,male,wav,22050
train/401637d91c.wav,773693,spk_E,female,wav,24000
train/4019719f24.wav,277993,spk_E,female,wav,24000
train/401a955aaa.wav,211740,spk_B,male,wav,24000
train/401e68541f.wav,671981,spk_B,male,wav,24000
train/401fcfbf9d.wav,110465,spk_E,female,wav,24000
train/4023b15cde.wav,92430,spk_B,male,wav,24000
train/403f6c9570.wav,735217,spk_B,male,wav,24000
train/4045b4dae4.wav,998068,spk_B,male,wav,24000
train/404a734fe0.wav,896805,spk_E,female,wav,24000
train/404c3f2ee3.wav,147798,spk_E,female,wav,24000
train/40527b30e2.wav,941221,spk_E,female,wav,24000
train/4058dbdaf9.wav,671797,spk_B,male,wav,24000
train/405976da3f.wav,455081,spk_B,male,wav,24000
train/405ffb6ad2.wav,224810,spk_E,female,wav,24000
train/406bbec057.wav,30539,spk_D,female,wav,24000
train/406d257ef1.wav,726494,spk_F,male,wav,24000
train/40708e3eb3.wav,981638,spk_B,male,wav,24000
train/4073ef955d.wav,213072,spk_E,female,wav,24000
train/40876c8c7d.wav,162962,spk_B,male,wav,24000
train/408e6ba104.wav,542851,spk_E,female,wav,24000
train/408ec766bf.wav,206956,spk_E,female,wav,24000
train/4090bcd1a6.wav,300462,spk_E,female,wav,24000
train/40a05d649c.wav,658292,spk_D,female,wav,24000
train/40a35fcd05.wav,217873,spk_D,female,wav,24000
train/40abbd9bf4.wav,355297,spk_B,male,wav,24000
train/40af57d241.wav,479153,spk_B,male,wav,24000
train/40cda4f112.wav,841402,spk_F,male,wav,24000
train/40d2a7bb97.wav,11734,spk_B,male,wav,24000
train/40d67e649a.wav,44070,spk_F,male,wav,24000
train/40d9ac2ed9.wav,534764,spk_C,male,wav,22050
train/40db9341d1.wav,12455,spk_E,female,wav,24000
train/40e1b824ea.wav,51200,spk_C,male,wav,22050
train/40e2fda0d4.wav,748516,spk_B,male,wav,24000
train/40e7df875a.wav,644338,spk_A,female,wav,22050
train/40ebfc7302.wav,822848,spk_B,male,wav,24000
train/40edd97d59.wav,425589,spk_C,male,wav,22050
train/40ee1bb944.wav,340017,spk_E,female,wav,24000
train/40ef78a19a.wav,115596,spk_E,female,wav,24000
train/40f0f9595b.wav,419670,spk_E,female,wav,24000
train/40fa9f60c4.wav,776444,spk_E,female,wav,24000
train/40fc24ee02.wav,797489,spk_F,male,wav,24000
train/4109790f0a.wav,247559,spk_C,male,wav,22050
train/4113ffc3e1.wav,986949,spk_C,male,wav,22050
train/4116f00c6d.wav,950796,spk_D,female,wav,24000
train/411a625d31.wav,307816,spk_C,male,wav,22050
train/41205fb79f.wav,21709,spk_B,male,wav,24000
train/4120f938a5.wav,154359,spk_E,female,wav,24000
train/4123b0aa7d.wav,809891,spk_C,male,wav,22050
train/412671ee9d.wav,459267,spk_E,female,wav,24000
train/4126c5660c.wav,537985,spk_B,male,wav,24000
train/4127e702df.wav,620567,spk_C,male,wav,22050
train/412d09f586.wav,764169,spk_A,female,wav,22050
train/4134b4e09a.wav,326703,spk_C,male,wav,22050
train/413e1bbd40.wav,360748,spk_A,female,wav,22050
train/4143ec3052.wav,947968,spk_F,male,wav,24000
train/414cd47f16.wav,658257,spk_C,male,wav,22050
train/414d3609a0.wav,481841,spk_B,male,wav,24000
train/414e734c25.wav,684183,spk_F,male,wav,24000
train/4151e34a5a.wav,554290,spk_B,male,wav,24000
train/415cf8ec98.wav,794375,spk_C,male,wav,22050
train/415e441e46.wav,647874,spk_E,female,wav,24000
train/415fdb503d.wav,136720,spk_E,female,wav,24000
train/4167f765d4.wav,978367,spk_F,male,wav,24000
train/416ed57696.wav,283616,spk_E,female,wav,24000
train/4177e815e9.wav,594385,spk_B,male,wav,24000
train/417d1abec8.wav,572900,spk_B,male,wav,24000
train/41887048f3.wav,798998,spk_D,female,wav,24000
train/418d6ab3dc.wav,629135,spk_B,male,wav,24000
train/41949d110e.wav,469133,spk_D,female,wav,24000
train/41980442cd.wav,616249,spk_E,female,wav,24000
train/419beda2bd.wav,594922,spk_A,female,wav,22050
train/41a1cb9dfa.wav,332298,spk_D,female,wav,24000
train/41a5718a0b.wav,472130,spk_C,male,wav,22050
train/41a987cc48.wav,498803,spk_E,female,wav,24000
train/41a9e81659.wav,449419,spk_A,female,wav,22050
train/41b1bd0021.wav,278763,spk_A,female,wav,22050
train/41b38758c9.wav,239217,spk_C,male,wav,22050
train/41b6d554d8.wav,128865,spk_B,male,wav,24000
train/41bb1773d5.wav,25588,spk_E,female,wav,24000
train/41c8aed0e4.wav,406367,spk_B,male,wav,24000
train/41cf138df7.wav,262306,spk_B,male,wav,24000
train/41d5cbccb1.wav,623953,spk_D,female,wav,24000
train/41d6520a25.wav,551520,spk_B,male,wav,24000
train/41da585268.wav,335851,spk_E,female,wav,24000
train/41e4053948.wav,308931,spk_E,female,wav,24000
train/41e659f11b.wav,816570,spk_E,female,wav,24000
train/41eab60994.wav,52288,spk_E,female,wav,24000
train/41ed1a085a.wav,413278,spk_E,female,wav,24000
train/41ed1d12e8.wav,139426,spk_E,female,wav,24000
train/41f0229ec4.wav,213002,spk_B,male,wav,24000
train/41f1e61ab7.wav,475176,spk_B,male,wav,24000
train/41f4d66196.wav,469956,spk_E,female,wav,24000
train/41fc9400a6.wav,706877,spk_E,female,wav,24000
train/41fed8ab0d.wav,737205,spk_E,female,wav,24000
train/41fff7f12c.wav,397943,spk_B,male,wav,24000
train/4201d61dfe.wav,800297,spk_B,male,wav,24000
train/4204a1d574.wav,600603,spk_E,female,wav,24000
train/42050ee3d9.wav,814823,spk_F,male,wav,24000
train/42061a215e.wav,888702,spk_B,male,wav,24000
train/4209f99c4c.wav,250842,spk_E,female,wav,24000
train/420b03f820.wav,910410,spk_D,female,wav,24000
train/420d910bf8.wav,94404,spk_E,female,wav,24000
train/42149e0fec.wav,366010,spk_F,male,wav,24000
train/421b1cbe29.wav,495949,spk_E,female,wav,24000
train/42250bb30b.wav,338736,spk_D,female,wav,24000
train/422f28342a.wav,276302,spk_B,male,wav,24000
train/422ffe9b01.wav,975284,spk_E,female,wav,24000
train/4233207fc8.wav,113245,spk_E,female,wav,24000
train/4254c30f1c.wav,646553,spk_E,female,wav,24000
train/4257cd046f.wav,7042,spk_B,male,wav,24000
train/425c883d48.wav,369591,spk_B,male,wav,24000
train/425cd98972.wav,749703,spk_E,female,wav,24000
train/4261e35a44.wav,316772,spk_B,male,wav,24000
train/4264e02329.wav,274422,spk_E,female,wav,24000
train/426b221f6d.wav,821627,spk_E,female,wav,24000
train/426ca86169.wav,591483,spk_E,female,wav,24000
train/4270558807.wav,502747,spk_E,female,wav,24000
train/427a15d344.wav,379929,spk_F,male,wav,24000
train/427ad463f4.wav,408625,spk_E,female,wav,24000
train/427b473768.wav,281806,spk_E,female,wav,24000
train/427d2424ab.wav,563229,spk_E,female,wav,24000
train/427dadc846.wav,494915,spk_E,female,wav,24000
train/427e0dfc7a.wav,644950,spk_E,female,wav,24000
train/428644f9dd.wav,829791,spk_E,female,wav,24000
train/4286487e70.wav,658165,spk_D,female,wav,24000
train/42971617f0.wav,405547,spk_E,female,wav,24000
train/42992e1c06.wav,462189,spk_D,female,wav,24000
train/42a01573a8.wav,40572,spk_B,male,wav,24000
train/42a1fcfed1.wav,48995,spk_B,male,wav,24000
train/42a2bbc450.wav,174549,spk_E,female,wav,24000
train/42a58800f3.wav,218064,spk_B,male,wav,24000
train/42ab81994e.wav,456636,spk_E,female,wav,24000
train/42acfcdb47.wav,125962,spk_E,female,wav,24000
train/42b2dcc084.wav,792164,spk_B,male,wav,24000
train/42bcf7dcb1.wav,176018,spk_E,female,wav,24000
train/42c29d8152.wav,299295,spk_B,male,wav,24000
train/42cbb081fc.wav,728313,spk_E,female,wav,24000
train/42cce1859b.wav,494896,spk_B,male,wav,24000
train/42d5347025.wav,463227,spk_E,female,wav,24000
train/42d6d13ce6.wav,842483,spk_D,female,wav,24000
train/42ecdf72ba.wav,288508,spk_C,male,wav,22050
train/42ed724b9d.wav,943293,spk_E,female,wav,24000
train/42f76cc4ac.wav,59471,spk_B,male,wav,24000
train/43068b40d5.wav,563017,spk_A,female,wav,22050
train/430b8302ee.wav,835028,spk_E,female,wav,24000
train/431b255e07.wav,484760,spk_F,male,wav,24000
train/431b71d3c9.wav,658682,spk_B,male,wav,24000
train/431f812fb9.wav,578383,spk_E,female,wav,24000
train/43205671d1.wav,299259,spk_B,male,wav,24000
train/432539d7a4.wav,58860,spk_B,male,wav,24000
train/4328919039.wav,177003,spk_A,female,wav,22050
train/4329e8ab55.wav,327095,spk_E,female,wav,24000
train/432fd5e7f5.wav,827784,spk_E,female,wav,24000
train/4332148f3d.wav,250743,spk_D,female,wav,24000
train/4343b47d24.wav,522605,spk_B,male,wav,24000
train/4349434a74.wav,17244,spk_A,female,wav,22050
train/434d64b950.wav,824018,spk_A,female,wav,22050
train/435139b06b.wav,797906,spk_E,female,wav,24000
train/4357197f07.wav,538843,spk_E,female,wav,24000
train/436826dc72.wav,157609,spk_B,male,wav,24000
train/4368995cad.wav,359788,spk_B,male,wav,24000
train/436cbadbc1.wav,76305,spk_E,female,wav,24000
train/4376c528fb.wav,412478,spk_E,female,wav,24000
train/43773827a6.wav,238884,spk_D,female,wav,24000
train/4378208366.wav,20202,spk_F,male,wav,24000
train/437a59a6d2.wav,202318,spk_E,female,wav,24000
train/43825aeafa.wav,322486,spk_B,male,wav,24000
train/438c8a4600.wav,53567,spk_C,male,wav,22050
train/439771eb47.wav,570226,spk_A,female,wav,22050
train/439ae83d79.wav,774683,spk_E,female,wav,24000
train/43a1e560b3.wav,717261,spk_E,female,wav,24000
train/43a2cb2e93.wav,203646,spk_A,female,wav,22050
train/43a3c72345.wav,218842,spk_D,female,wav,24000
train/43a65fd512.wav,729006,spk_E,female,wav,24000
train/43b0d696f8.wav,292439,spk_F,male,wav,24000
train/43b2bbd9aa.wav,332587,spk_A,female,wav,22050
train/43c1bfdd41.wav,856370,spk_D,female,wav,24000
train/43d264ed2e.wav,830132,spk_E,female,wav,24000
train/43d5bc3a31.wav,576172,spk_A,female,wav,22050
train/43d9bf90e5.wav,737476,spk_C,male,wav,22050
train/43e13601e1.wav,341787,spk_D,female,wav,24000
